Time,VIB57,VIB58,VIB59
13:50:44:898,0.4164,0.7494,1.5286
13:50:44:902,0.4196,0.749,1.5254
13:50:44:906,0.4212,0.7494,1.5262
13:50:44:910,0.4164,0.7518,1.5286
13:50:44:914,0.4224,0.7494,1.5274
13:50:44:917,0.4216,0.7478,1.5298
13:50:44:921,0.4144,0.751,1.5326
13:50:44:925,0.4196,0.7518,1.529
13:50:44:929,0.4228,0.7534,1.5314
13:50:44:933,0.4168,0.7538,1.5358
13:50:44:937,0.422,0.747,1.531
13:50:44:941,0.4224,0.7518,1.5358
13:50:44:945,0.4152,0.7502,1.537
13:50:44:949,0.4216,0.7554,1.5334
13:50:44:953,0.424,0.7534,1.5358
13:50:44:957,0.4176,0.755,1.5346
13:50:44:960,0.424,0.7534,1.5298
13:50:44:964,0.4196,0.7546,1.5358
13:50:44:968,0.416,0.7566,1.5298
13:50:44:972,0.4236,0.7542,1.5322
13:50:44:976,0.4192,0.757,1.5358
13:50:44:980,0.4188,0.7554,1.5354
13:50:44:984,0.4224,0.7546,1.5338
13:50:44:988,0.4224,0.7574,1.5378
13:50:44:992,0.4156,0.7546,1.5346
13:50:44:996,0.4232,0.751,1.531
13:50:45:000,0.4176,0.7522,1.5366
13:50:45:003,0.4184,0.7522,1.5294
13:50:45:007,0.4252,0.7518,1.529
13:50:45:011,0.4192,0.7546,1.5358
13:50:45:015,0.416,0.7498,1.533
13:50:45:019,0.4252,0.7498,1.5306
13:50:45:023,0.418,0.7498,1.5338
13:50:45:027,0.4164,0.7486,1.5322
13:50:45:031,0.4252,0.7474,1.5282
13:50:45:035,0.4184,0.7494,1.533
13:50:45:039,0.4176,0.747,1.5306
13:50:45:042,0.4252,0.7458,1.5278
13:50:45:046,0.416,0.7522,1.533
13:50:45:050,0.4224,0.7494,1.5254
13:50:45:054,0.4208,0.7482,1.529
13:50:45:058,0.414,0.7506,1.5302
13:50:45:062,0.4204,0.7486,1.525
13:50:45:066,0.422,0.7482,1.5258
13:50:45:070,0.4144,0.7494,1.5322
13:50:45:074,0.4232,0.7458,1.5266
13:50:45:078,0.426,0.7506,1.5318
13:50:45:082,0.4148,0.7494,1.535
13:50:45:085,0.4208,0.7486,1.5314
13:50:45:089,0.4204,0.749,1.5354
13:50:45:093,0.4164,0.7498,1.5362
13:50:45:097,0.4228,0.7486,1.5338
13:50:45:101,0.4196,0.7514,1.5334
13:50:45:105,0.4196,0.7514,1.5322
13:50:45:109,0.4224,0.7482,1.531
13:50:45:113,0.4232,0.7526,1.5338
13:50:45:117,0.4148,0.7526,1.5338
13:50:45:121,0.4232,0.7558,1.5306
13:50:45:125,0.422,0.753,1.5314
13:50:45:128,0.4164,0.7546,1.531
13:50:45:132,0.4228,0.7542,1.5334
13:50:45:136,0.4176,0.7522,1.5338
13:50:45:140,0.4196,0.7526,1.5306
13:50:45:144,0.4224,0.7534,1.5326
13:50:45:148,0.4224,0.7538,1.5274
13:50:45:152,0.4188,0.751,1.527
13:50:45:156,0.4252,0.753,1.5254
13:50:45:160,0.42,0.7546,1.531
13:50:45:164,0.4204,0.7518,1.5226
13:50:45:167,0.4224,0.7522,1.5266
13:50:45:171,0.4188,0.7502,1.529
13:50:45:175,0.4228,0.7486,1.531
13:50:45:179,0.4236,0.7474,1.5258
13:50:45:183,0.4184,0.7486,1.5318
13:50:45:187,0.418,0.747,1.5262
13:50:45:191,0.4232,0.7474,1.5266
13:50:45:195,0.4172,0.7478,1.5274
13:50:45:199,0.4216,0.7478,1.521
13:50:45:203,0.4232,0.7474,1.5234
13:50:45:207,0.4156,0.747,1.5258
13:50:45:210,0.4192,0.7482,1.5198
13:50:45:214,0.4252,0.7494,1.521
13:50:45:218,0.414,0.7486,1.5214
13:50:45:222,0.422,0.7498,1.5182
13:50:45:226,0.418,0.7502,1.527
13:50:45:230,0.418,0.749,1.5238
13:50:45:234,0.4252,0.7466,1.521
13:50:45:238,0.42,0.7482,1.525
13:50:45:242,0.4164,0.7466,1.5258
13:50:45:246,0.4244,0.747,1.5186
13:50:45:250,0.4204,0.7478,1.527
13:50:45:253,0.4168,0.7478,1.521
13:50:45:257,0.4224,0.747,1.5198
13:50:45:261,0.4184,0.7498,1.5234
13:50:45:265,0.4176,0.7498,1.523
13:50:45:269,0.4224,0.7522,1.5198
13:50:45:273,0.4208,0.7522,1.523
13:50:45:277,0.4144,0.753,1.5246
13:50:45:281,0.4216,0.7522,1.5238
13:50:45:285,0.4188,0.755,1.5278
13:50:45:289,0.4188,0.7546,1.5234
13:50:45:292,0.422,0.7558,1.5254
13:50:45:296,0.4172,0.757,1.5286
13:50:45:300,0.422,0.7534,1.5234
13:50:45:304,0.4224,0.7546,1.5278
13:50:45:308,0.4168,0.7518,1.5266
13:50:45:312,0.418,0.755,1.5258
13:50:45:316,0.416,0.7546,1.5262
13:50:45:320,0.416,0.7526,1.5278
13:50:45:324,0.4188,0.753,1.523
13:50:45:328,0.4192,0.7558,1.5302
13:50:45:332,0.4188,0.7518,1.529
13:50:45:335,0.4192,0.7538,1.5278
13:50:45:339,0.4192,0.755,1.5322
13:50:45:343,0.4156,0.7526,1.5294
13:50:45:347,0.42,0.7546,1.5306
13:50:45:351,0.42,0.755,1.5326
13:50:45:355,0.4172,0.7542,1.5302
13:50:45:359,0.4224,0.753,1.527
13:50:45:363,0.4228,0.7526,1.5346
13:50:45:367,0.414,0.7558,1.5322
13:50:45:371,0.4208,0.7518,1.5306
13:50:45:375,0.4204,0.7546,1.5342
13:50:45:378,0.414,0.7526,1.5322
13:50:45:382,0.4212,0.7522,1.529
13:50:45:386,0.4164,0.7518,1.5318
13:50:45:390,0.4152,0.7514,1.5298
13:50:45:394,0.4228,0.7534,1.5302
13:50:45:398,0.4164,0.7522,1.535
13:50:45:402,0.4204,0.7506,1.5302
13:50:45:406,0.4208,0.753,1.533
13:50:45:410,0.4196,0.751,1.5318
13:50:45:414,0.4212,0.751,1.5322
13:50:45:417,0.42,0.7542,1.5338
13:50:45:421,0.4212,0.749,1.5322
13:50:45:425,0.4184,0.749,1.5302
13:50:45:429,0.4216,0.753,1.529
13:50:45:433,0.4196,0.7494,1.5322
13:50:45:437,0.4196,0.7518,1.5246
13:50:45:441,0.416,0.7502,1.533
13:50:45:445,0.4152,0.7486,1.5298
13:50:45:449,0.4164,0.7534,1.529
13:50:45:453,0.4148,0.7534,1.529
13:50:45:457,0.4196,0.7506,1.5242
13:50:45:460,0.4188,0.7522,1.5262
13:50:45:464,0.418,0.753,1.533
13:50:45:468,0.4148,0.7518,1.5258
13:50:45:472,0.4144,0.7538,1.5278
13:50:45:476,0.4188,0.7538,1.531
13:50:45:480,0.418,0.7502,1.5294
13:50:45:484,0.422,0.7518,1.5322
13:50:45:488,0.4184,0.7498,1.5334
13:50:45:492,0.4168,0.7486,1.5302
13:50:45:496,0.4192,0.7502,1.531
13:50:45:500,0.4152,0.7526,1.533
13:50:45:503,0.4168,0.7478,1.5314
13:50:45:507,0.4244,0.751,1.5302
13:50:45:511,0.4168,0.7482,1.5338
13:50:45:515,0.418,0.7498,1.5262
13:50:45:519,0.4196,0.751,1.529
13:50:45:523,0.4172,0.749,1.527
13:50:45:527,0.4228,0.7502,1.5298
13:50:45:531,0.418,0.749,1.5258
13:50:45:535,0.4148,0.7494,1.5362
13:50:45:539,0.422,0.7498,1.5318
13:50:45:542,0.4184,0.7494,1.5366
13:50:45:546,0.4168,0.749,1.5362
13:50:45:550,0.4248,0.7494,1.5342
13:50:45:554,0.4168,0.7506,1.5358
13:50:45:558,0.4164,0.7502,1.5338
13:50:45:562,0.4236,0.7506,1.5338
13:50:45:566,0.4136,0.7506,1.5346
13:50:45:570,0.4176,0.7486,1.5346
13:50:45:574,0.4232,0.7498,1.529
13:50:45:578,0.4116,0.7494,1.5346
13:50:45:582,0.4244,0.749,1.5322
13:50:45:585,0.418,0.753,1.5322
13:50:45:589,0.4152,0.751,1.5302
13:50:45:593,0.422,0.7502,1.5286
13:50:45:597,0.4156,0.7514,1.5322
13:50:45:601,0.4188,0.7478,1.5338
13:50:45:605,0.4212,0.7518,1.525
13:50:45:609,0.4152,0.7542,1.5342
13:50:45:613,0.4196,0.747,1.529
13:50:45:617,0.4204,0.7502,1.5226
13:50:45:621,0.4168,0.7526,1.5266
13:50:45:625,0.4196,0.7506,1.523
13:50:45:628,0.4176,0.7534,1.5266
13:50:45:632,0.4196,0.7518,1.5274
13:50:45:636,0.4196,0.749,1.5286
13:50:45:640,0.4184,0.7494,1.5274
13:50:45:644,0.4208,0.7454,1.5298
13:50:45:648,0.4164,0.7454,1.5258
13:50:45:652,0.418,0.7474,1.5258
13:50:45:656,0.4172,0.745,1.527
13:50:45:660,0.4232,0.7466,1.5234
13:50:45:664,0.4232,0.7458,1.527
13:50:45:667,0.4232,0.7462,1.5298
13:50:45:671,0.4208,0.7454,1.5242
13:50:45:675,0.4236,0.7498,1.5274
13:50:45:679,0.4196,0.747,1.5278
13:50:45:683,0.4236,0.7458,1.525
13:50:45:687,0.4188,0.7466,1.5238
13:50:45:691,0.4148,0.747,1.5234
13:50:45:695,0.422,0.7478,1.521
13:50:45:699,0.4204,0.7494,1.5222
13:50:45:703,0.418,0.7514,1.5226
13:50:45:707,0.4224,0.7498,1.525
13:50:45:710,0.4208,0.751,1.5282
13:50:45:714,0.416,0.7474,1.5266
13:50:45:718,0.424,0.7486,1.527
13:50:45:722,0.4144,0.7506,1.5302
13:50:45:726,0.4172,0.7502,1.5258
13:50:45:730,0.4256,0.7534,1.5298
13:50:45:734,0.4144,0.7534,1.5338
13:50:45:738,0.424,0.7482,1.5286
13:50:45:742,0.4236,0.7506,1.5278
13:50:45:746,0.414,0.7522,1.5306
13:50:45:750,0.4268,0.7478,1.5238
13:50:45:753,0.4212,0.7538,1.5238
13:50:45:757,0.4172,0.7522,1.5258
13:50:45:761,0.4256,0.7522,1.5238
13:50:45:765,0.4168,0.7518,1.523
13:50:45:769,0.4164,0.7546,1.529
13:50:45:773,0.4256,0.7518,1.5234
13:50:45:777,0.418,0.7542,1.5258
13:50:45:781,0.4192,0.7538,1.5262
13:50:45:785,0.424,0.7514,1.5274
13:50:45:789,0.4164,0.7562,1.5302
13:50:45:792,0.4204,0.751,1.5262
13:50:45:796,0.4224,0.7506,1.529
13:50:45:800,0.4176,0.7522,1.5306
13:50:45:804,0.4228,0.7478,1.5274
13:50:45:808,0.4184,0.7494,1.5326
13:50:45:812,0.4204,0.7502,1.529
13:50:45:816,0.4164,0.7474,1.5266
13:50:45:820,0.4236,0.745,1.5274
13:50:45:824,0.4212,0.7438,1.529
13:50:45:828,0.4228,0.7438,1.5254
13:50:45:832,0.422,0.7482,1.5286
13:50:45:835,0.4156,0.7466,1.5254
13:50:45:839,0.4188,0.747,1.5278
13:50:45:843,0.4196,0.7514,1.5318
13:50:45:847,0.4228,0.7494,1.5318
13:50:45:851,0.4212,0.7466,1.5322
13:50:45:855,0.4212,0.7518,1.5286
13:50:45:859,0.42,0.751,1.529
13:50:45:863,0.4244,0.7498,1.5294
13:50:45:867,0.4196,0.7474,1.5278
13:50:45:871,0.4148,0.7494,1.531
13:50:45:875,0.4224,0.749,1.527
13:50:45:878,0.4192,0.7498,1.5262
13:50:45:882,0.414,0.7506,1.527
13:50:45:886,0.4256,0.7526,1.5266
13:50:45:890,0.4148,0.7534,1.5294
13:50:45:894,0.4196,0.7498,1.525
13:50:45:898,0.426,0.7522,1.5294
13:50:45:902,0.4136,0.7534,1.5294
13:50:45:906,0.4268,0.7486,1.5262
13:50:45:910,0.4208,0.7542,1.525
13:50:45:914,0.4168,0.751,1.5346
13:50:45:917,0.4268,0.7506,1.529
13:50:45:921,0.4204,0.757,1.529
13:50:45:925,0.4152,0.7518,1.5318
13:50:45:929,0.4268,0.7514,1.5306
13:50:45:933,0.4192,0.7534,1.5322
13:50:45:937,0.4176,0.7534,1.5326
13:50:45:941,0.4228,0.7538,1.5342
13:50:45:945,0.4148,0.753,1.5326
13:50:45:949,0.4224,0.749,1.5334
13:50:45:953,0.4192,0.7522,1.531
13:50:45:957,0.4192,0.7506,1.5374
13:50:45:960,0.4208,0.749,1.5302
13:50:45:964,0.4212,0.7502,1.5314
13:50:45:968,0.414,0.7486,1.5334
13:50:45:972,0.4272,0.7478,1.5306
13:50:45:976,0.422,0.7502,1.533
13:50:45:980,0.4196,0.7482,1.5354
13:50:45:984,0.4252,0.7458,1.535
13:50:45:988,0.422,0.7502,1.5298
13:50:45:992,0.4192,0.7478,1.5322
13:50:45:996,0.4228,0.7446,1.5298
13:50:46:000,0.4192,0.7518,1.5342
13:50:46:003,0.4164,0.7466,1.527
13:50:46:007,0.422,0.7466,1.5322
13:50:46:011,0.42,0.747,1.5306
13:50:46:015,0.4216,0.7478,1.5246
13:50:46:019,0.42,0.7498,1.529
13:50:46:023,0.4164,0.7502,1.527
13:50:46:027,0.418,0.747,1.5314
13:50:46:031,0.4208,0.7506,1.5334
13:50:46:035,0.4192,0.7494,1.5338
13:50:46:039,0.4168,0.749,1.527
13:50:46:042,0.42,0.749,1.5314
13:50:46:046,0.4168,0.7518,1.5274
13:50:46:050,0.42,0.7454,1.529
13:50:46:054,0.42,0.751,1.5278
13:50:46:058,0.4208,0.751,1.5258
13:50:46:062,0.4184,0.749,1.527
13:50:46:066,0.4228,0.751,1.5294
13:50:46:070,0.416,0.7502,1.5254
13:50:46:074,0.4204,0.7534,1.5282
13:50:46:078,0.4172,0.7562,1.5254
13:50:46:082,0.4172,0.7554,1.5234
13:50:46:085,0.4248,0.7558,1.527
13:50:46:089,0.4212,0.759,1.523
13:50:46:093,0.4164,0.757,1.5234
13:50:46:097,0.4232,0.7546,1.5278
13:50:46:101,0.414,0.757,1.525
13:50:46:105,0.4228,0.755,1.5302
13:50:46:109,0.4236,0.7574,1.5298
13:50:46:113,0.414,0.7558,1.529
13:50:46:117,0.4204,0.7526,1.5266
13:50:46:121,0.4192,0.7562,1.5298
13:50:46:125,0.4164,0.7558,1.5274
13:50:46:128,0.4248,0.7546,1.5262
13:50:46:132,0.4156,0.7586,1.5246
13:50:46:136,0.4172,0.7546,1.523
13:50:46:140,0.4236,0.7546,1.527
13:50:46:144,0.4164,0.7538,1.5286
13:50:46:148,0.422,0.755,1.525
13:50:46:152,0.4212,0.7558,1.5234
13:50:46:156,0.414,0.7558,1.529
13:50:46:160,0.4228,0.7546,1.5238
13:50:46:164,0.4216,0.753,1.5322
13:50:46:167,0.418,0.7534,1.529
13:50:46:171,0.426,0.753,1.5266
13:50:46:175,0.4152,0.7546,1.5286
13:50:46:179,0.4196,0.7482,1.5258
13:50:46:183,0.4232,0.7518,1.529
13:50:46:187,0.418,0.7538,1.5274
13:50:46:191,0.4204,0.7482,1.5278
13:50:46:195,0.4212,0.7494,1.5282
13:50:46:199,0.4156,0.7534,1.5294
13:50:46:203,0.4212,0.7498,1.5238
13:50:46:207,0.4192,0.7482,1.5318
13:50:46:210,0.418,0.7506,1.5294
13:50:46:214,0.424,0.7498,1.5254
13:50:46:218,0.4176,0.7486,1.533
13:50:46:222,0.4172,0.7494,1.5282
13:50:46:226,0.4232,0.747,1.5286
13:50:46:230,0.418,0.7462,1.5374
13:50:46:234,0.4212,0.749,1.5318
13:50:46:238,0.4212,0.7486,1.5262
13:50:46:242,0.4176,0.749,1.5322
13:50:46:246,0.4216,0.7478,1.527
13:50:46:250,0.4196,0.7494,1.5338
13:50:46:253,0.4184,0.7514,1.5342
13:50:46:257,0.4196,0.7514,1.5266
13:50:46:261,0.4212,0.749,1.5374
13:50:46:265,0.4196,0.7522,1.5338
13:50:46:269,0.422,0.751,1.5294
13:50:46:273,0.4148,0.7498,1.5354
13:50:46:277,0.4212,0.7522,1.5298
13:50:46:281,0.4204,0.7514,1.5314
13:50:46:285,0.4184,0.7522,1.5346
13:50:46:289,0.416,0.753,1.5322
13:50:46:292,0.4208,0.751,1.5326
13:50:46:296,0.4208,0.7526,1.5346
13:50:46:300,0.4196,0.7546,1.5278
13:50:46:304,0.4224,0.7498,1.5326
13:50:46:308,0.4168,0.7554,1.5342
13:50:46:312,0.4196,0.753,1.5262
13:50:46:316,0.4244,0.7506,1.5314
13:50:46:320,0.4152,0.753,1.5306
13:50:46:324,0.416,0.7518,1.5254
13:50:46:328,0.4228,0.7534,1.5274
13:50:46:332,0.4108,0.755,1.5262
13:50:46:335,0.4208,0.7534,1.5222
13:50:46:339,0.422,0.755,1.5286
13:50:46:343,0.4128,0.7542,1.5262
13:50:46:347,0.4196,0.7494,1.5258
13:50:46:351,0.4144,0.7494,1.5286
13:50:46:355,0.4156,0.7534,1.5266
13:50:46:359,0.4252,0.749,1.531
13:50:46:363,0.4148,0.7526,1.5302
13:50:46:367,0.4196,0.7506,1.5218
13:50:46:371,0.4228,0.7522,1.5294
13:50:46:375,0.4116,0.7514,1.527
13:50:46:378,0.4204,0.7482,1.5226
13:50:46:382,0.4192,0.7506,1.527
13:50:46:386,0.4124,0.7522,1.5254
13:50:46:390,0.4204,0.7498,1.5222
13:50:46:394,0.42,0.7502,1.5302
13:50:46:398,0.4136,0.7558,1.5322
13:50:46:402,0.422,0.7514,1.5246
13:50:46:406,0.416,0.755,1.5334
13:50:46:410,0.4124,0.7526,1.5274
13:50:46:414,0.426,0.7514,1.5266
13:50:46:417,0.4156,0.7534,1.5314
13:50:46:421,0.4188,0.7514,1.5254
13:50:46:425,0.4216,0.7542,1.529
13:50:46:429,0.4076,0.7566,1.5318
13:50:46:433,0.4224,0.7558,1.5218
13:50:46:437,0.4208,0.7558,1.5342
13:50:46:441,0.4148,0.7558,1.5298
13:50:46:445,0.4276,0.751,1.5254
13:50:46:449,0.4176,0.7542,1.5378
13:50:46:453,0.4156,0.7542,1.5294
13:50:46:457,0.4248,0.7538,1.525
13:50:46:460,0.4104,0.7546,1.5322
13:50:46:464,0.418,0.7522,1.5254
13:50:46:468,0.4224,0.7518,1.529
13:50:46:472,0.408,0.7538,1.5354
13:50:46:476,0.4252,0.749,1.5222
13:50:46:480,0.4204,0.7498,1.531
13:50:46:484,0.4144,0.751,1.5322
13:50:46:488,0.4192,0.7526,1.5218
13:50:46:492,0.418,0.7502,1.5306
13:50:46:496,0.4196,0.7482,1.5246
13:50:46:500,0.418,0.7478,1.5238
13:50:46:503,0.4144,0.7482,1.5278
13:50:46:507,0.414,0.7506,1.5226
13:50:46:511,0.418,0.7522,1.5186
13:50:46:515,0.4176,0.7534,1.5242
13:50:46:519,0.416,0.7514,1.5178
13:50:46:523,0.4264,0.7486,1.5202
13:50:46:527,0.416,0.7494,1.5262
13:50:46:531,0.4172,0.7502,1.5182
13:50:46:535,0.4188,0.7478,1.527
13:50:46:539,0.4156,0.7502,1.5266
13:50:46:542,0.4232,0.751,1.521
13:50:46:546,0.4208,0.7466,1.5282
13:50:46:550,0.4164,0.7534,1.523
13:50:46:554,0.4232,0.7494,1.5186
13:50:46:558,0.4192,0.7546,1.5286
13:50:46:562,0.4168,0.7538,1.521
13:50:46:566,0.4224,0.7534,1.5246
13:50:46:570,0.4212,0.7546,1.5322
13:50:46:574,0.4192,0.7542,1.5234
13:50:46:578,0.4252,0.755,1.5294
13:50:46:582,0.4176,0.7542,1.5346
13:50:46:585,0.4152,0.7574,1.525
13:50:46:589,0.422,0.7522,1.533
13:50:46:593,0.4124,0.7562,1.5342
13:50:46:597,0.4168,0.7534,1.527
13:50:46:601,0.4248,0.7538,1.5322
13:50:46:605,0.4152,0.753,1.5346
13:50:46:609,0.4212,0.7522,1.5286
13:50:46:613,0.4252,0.7522,1.537
13:50:46:617,0.4128,0.753,1.5314
13:50:46:621,0.4264,0.753,1.5294
13:50:46:625,0.4196,0.7542,1.5378
13:50:46:628,0.4156,0.7522,1.5306
13:50:46:632,0.4276,0.7494,1.5322
13:50:46:636,0.4156,0.751,1.5398
13:50:46:640,0.4208,0.751,1.5318
13:50:46:644,0.424,0.7486,1.535
13:50:46:648,0.4088,0.7502,1.537
13:50:46:652,0.4216,0.747,1.529
13:50:46:656,0.424,0.7482,1.535
13:50:46:660,0.41,0.7478,1.5374
13:50:46:664,0.4276,0.7462,1.5322
13:50:46:667,0.4156,0.747,1.543
13:50:46:671,0.414,0.7482,1.5346
13:50:46:675,0.4272,0.7446,1.5318
13:50:46:679,0.414,0.7466,1.5394
13:50:46:683,0.42,0.7434,1.527
13:50:46:687,0.4276,0.7438,1.527
13:50:46:691,0.414,0.7474,1.5402
13:50:46:695,0.426,0.7458,1.5258
13:50:46:699,0.4272,0.7486,1.5294
13:50:46:703,0.414,0.7478,1.533
13:50:46:707,0.4276,0.7482,1.5226
13:50:46:710,0.4196,0.7518,1.5294
13:50:46:714,0.42,0.7502,1.525
13:50:46:718,0.4284,0.751,1.5262
13:50:46:722,0.4172,0.7538,1.5286
13:50:46:726,0.4176,0.7534,1.523
13:50:46:730,0.4272,0.751,1.525
13:50:46:734,0.416,0.757,1.5306
13:50:46:738,0.4244,0.7558,1.5158
13:50:46:742,0.4244,0.7566,1.5238
13:50:46:746,0.4116,0.7582,1.527
13:50:46:750,0.4252,0.7546,1.5198
13:50:46:753,0.4184,0.7594,1.5274
13:50:46:757,0.4096,0.7566,1.5242
13:50:46:761,0.4264,0.7558,1.5198
13:50:46:765,0.4156,0.7546,1.5258
13:50:46:769,0.4156,0.7574,1.523
13:50:46:773,0.4264,0.7578,1.521
13:50:46:777,0.4116,0.7542,1.5278
13:50:46:781,0.424,0.7534,1.5174
13:50:46:785,0.4224,0.7546,1.5266
13:50:46:789,0.4148,0.7554,1.5302
13:50:46:792,0.4264,0.7526,1.5206
13:50:46:796,0.4224,0.7526,1.527
13:50:46:800,0.4176,0.7538,1.5242
13:50:46:804,0.4252,0.7522,1.5174
13:50:46:808,0.4172,0.753,1.5286
13:50:46:812,0.4184,0.7514,1.5214
13:50:46:816,0.4224,0.7498,1.5206
13:50:46:820,0.4184,0.7498,1.5338
13:50:46:824,0.4232,0.749,1.5278
13:50:46:828,0.424,0.7486,1.5306
13:50:46:832,0.4172,0.747,1.5354
13:50:46:835,0.4244,0.7466,1.5238
13:50:46:839,0.4192,0.7478,1.5346
13:50:46:843,0.416,0.7482,1.5338
13:50:46:847,0.4236,0.749,1.5258
13:50:46:851,0.4212,0.7442,1.5346
13:50:46:855,0.4184,0.7486,1.5318
13:50:46:859,0.4256,0.747,1.5302
13:50:46:863,0.4188,0.7478,1.5374
13:50:46:867,0.4208,0.7486,1.529
13:50:46:871,0.4256,0.751,1.5306
13:50:46:875,0.4132,0.7514,1.5398
13:50:46:878,0.4208,0.7514,1.5302
13:50:46:882,0.424,0.7522,1.5322
13:50:46:886,0.4172,0.753,1.5374
13:50:46:890,0.4216,0.7534,1.5242
13:50:46:894,0.4216,0.7518,1.5342
13:50:46:898,0.4132,0.7566,1.5226
13:50:46:902,0.426,0.7538,1.5282
13:50:46:906,0.4172,0.7562,1.5334
13:50:46:910,0.4188,0.753,1.529
13:50:46:914,0.424,0.749,1.5306
13:50:46:917,0.412,0.7498,1.5374
13:50:46:921,0.4216,0.7518,1.5326
13:50:46:925,0.422,0.747,1.5358
13:50:46:929,0.4132,0.7538,1.5386
13:50:46:933,0.4296,0.749,1.527
13:50:46:937,0.4224,0.7534,1.5374
13:50:46:941,0.4176,0.751,1.5338
13:50:46:945,0.4208,0.7466,1.5234
13:50:46:949,0.4168,0.7474,1.5374
13:50:46:953,0.4164,0.7482,1.5274
13:50:46:957,0.4284,0.7546,1.5346
13:50:46:960,0.416,0.7426,1.5362
13:50:46:964,0.4172,0.7446,1.525
13:50:46:968,0.422,0.7406,1.5262
13:50:46:972,0.4168,0.7474,1.531
13:50:46:976,0.4224,0.7462,1.5234
13:50:46:980,0.4276,0.7478,1.5322
13:50:46:984,0.4068,0.7406,1.5238
13:50:46:988,0.4272,0.743,1.5242
13:50:46:992,0.4196,0.7438,1.537
13:50:46:996,0.4168,0.7446,1.5258
13:50:47:000,0.4284,0.7406,1.5314
13:50:47:003,0.4144,0.7426,1.5318
13:50:47:007,0.4184,0.743,1.5314
13:50:47:011,0.4248,0.7446,1.5322
13:50:47:015,0.4156,0.743,1.5398
13:50:47:019,0.4208,0.7438,1.531
13:50:47:023,0.4256,0.7478,1.5346
13:50:47:027,0.4084,0.7454,1.5322
13:50:47:031,0.4284,0.7482,1.5266
13:50:47:035,0.4176,0.7482,1.5358
13:50:47:039,0.4188,0.751,1.529
13:50:47:042,0.4276,0.7498,1.5266
13:50:47:046,0.416,0.7558,1.5366
13:50:47:050,0.4128,0.7534,1.5322
13:50:47:054,0.4264,0.7518,1.5206
13:50:47:058,0.4148,0.7542,1.5414
13:50:47:062,0.424,0.7566,1.5266
13:50:47:066,0.426,0.7566,1.5358
13:50:47:070,0.416,0.7526,1.533
13:50:47:074,0.4276,0.7506,1.5282
13:50:47:078,0.4184,0.7518,1.537
13:50:47:082,0.416,0.7486,1.5314
13:50:47:085,0.4292,0.753,1.5294
13:50:47:089,0.4092,0.7534,1.537
13:50:47:093,0.4228,0.751,1.5266
13:50:47:097,0.424,0.7494,1.5286
13:50:47:101,0.412,0.7486,1.5358
13:50:47:105,0.4284,0.7474,1.525
13:50:47:109,0.4192,0.7538,1.5302
13:50:47:113,0.4116,0.751,1.529
13:50:47:117,0.4276,0.7478,1.5198
13:50:47:121,0.4144,0.753,1.533
13:50:47:125,0.4136,0.7518,1.5222
13:50:47:128,0.4272,0.7502,1.5218
13:50:47:132,0.4116,0.7506,1.527
13:50:47:136,0.4256,0.749,1.5182
13:50:47:140,0.422,0.7526,1.5186
13:50:47:144,0.4072,0.7522,1.5194
13:50:47:148,0.426,0.7474,1.5106
13:50:47:152,0.4176,0.7518,1.5214
13:50:47:156,0.4124,0.7486,1.5242
13:50:47:160,0.43,0.7446,1.5166
13:50:47:164,0.4116,0.7486,1.5242
13:50:47:167,0.4168,0.7474,1.515
13:50:47:171,0.428,0.7466,1.5202
13:50:47:175,0.4076,0.7514,1.5242
13:50:47:179,0.4252,0.747,1.5154
13:50:47:183,0.4248,0.7494,1.5226
13:50:47:187,0.4096,0.751,1.5294
13:50:47:191,0.4316,0.7494,1.5182
13:50:47:195,0.4136,0.7482,1.525
13:50:47:199,0.4152,0.749,1.5234
13:50:47:203,0.4312,0.747,1.5198
13:50:47:207,0.4052,0.7514,1.533
13:50:47:210,0.4224,0.7458,1.5222
13:50:47:214,0.4268,0.7486,1.5258
13:50:47:218,0.4056,0.749,1.5338
13:50:47:222,0.4288,0.7486,1.5186
13:50:47:226,0.418,0.7502,1.5294
13:50:47:230,0.4108,0.7474,1.5322
13:50:47:234,0.43,0.7474,1.5234
13:50:47:238,0.4152,0.7482,1.5342
13:50:47:242,0.4168,0.7446,1.5314
13:50:47:246,0.4252,0.7486,1.5266
13:50:47:250,0.4132,0.7494,1.5426
13:50:47:253,0.4228,0.7478,1.5278
13:50:47:257,0.4232,0.7458,1.5298
13:50:47:261,0.4108,0.7498,1.5366
13:50:47:265,0.4264,0.7466,1.525
13:50:47:269,0.416,0.7506,1.5306
13:50:47:273,0.416,0.7482,1.529
13:50:47:277,0.4252,0.7482,1.5198
13:50:47:281,0.416,0.7486,1.5338
13:50:47:285,0.416,0.7502,1.5274
13:50:47:289,0.4256,0.7458,1.5262
13:50:47:292,0.4128,0.7482,1.533
13:50:47:296,0.4216,0.7502,1.523
13:50:47:300,0.4192,0.7486,1.525
13:50:47:304,0.408,0.7474,1.5298
13:50:47:308,0.4264,0.745,1.5206
13:50:47:312,0.418,0.7486,1.527
13:50:47:316,0.4132,0.7454,1.5282
13:50:47:320,0.4308,0.7462,1.5214
13:50:47:324,0.4112,0.7454,1.5326
13:50:47:328,0.4152,0.7442,1.5258
13:50:47:332,0.4268,0.7466,1.5226
13:50:47:335,0.41,0.7462,1.5366
